,Unnamed: 0,dao_id,proposal_id,bribe_function,private_ratio,noised_ratio,target_side,epsilon,w_max,W_total,num_voters,public_cost_abs,private_cost_abs,noised_cost_abs,min_swing_voters
1041,1041,apecoin.eth,0x9d6bc473ade0bd6e49afd122a309f4833df05ab9be1464404f94d4ed9ad32628,whale_99,1.6587888124069707,1.0686387301834916,losing,1.4304431220818918e-06,7955584.994229978,20942687.11078809,250,1.4328304678201675,2.37676315009594,1.531178131699562,1
1042,1042,apecoin.eth,0x9d6bc473ade0bd6e49afd122a309f4833df05ab9be1464404f94d4ed9ad32628,log_whale_99,1.6580286962735316,1.0343242337437315,losing,1.4304431220818918e-06,7955584.994229978,20942687.11078809,250,1.4727842062711716,2.4419184774160385,1.5233363956212995,1
1043,1043,apecoin.eth,0x9d6bc473ade0bd6e49afd122a309f4833df05ab9be1464404f94d4ed9ad32628,top_10,3.249854465013389,1.743487970871834,losing,1.4304431220818918e-06,7955584.994229978,20942687.11078809,250,0.879904255270958,2.8595607727766037,1.534102484583855,1
1044,1044,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,top_mdc_log,2.010927780964195,1.0206960024542824,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,10.473327711224556,21.061105653643608,10.690083727240562,2
1045,1045,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,linear_weight,3.4153615230342966,1.684398400612174,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,2.2150669246912003,7.565254345536233,3.731055185198784,2
1046,1046,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,whale_90,3.115593811270316,1.5463409920809057,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,2.313284203410149,7.207253947854043,3.5771261900663376,2
1047,1047,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,whale_99,1.5054705584275625,1.0082076219069755,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,3.914730623364449,5.893511697649956,3.9468612521886826,2
1048,1048,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,log_whale_99,2.010927780964195,1.0206960024542824,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,10.473327711224556,21.061105653643608,10.690083727240562,2
1049,1049,apecoin.eth,0x2c6e39dc2b57821dff56145f1fc53a538abf1befe28b8810484205dad06139b5,top_10,1.4909632660142549,1.0000080694130915,losing,1.6847320662154454e-06,7838118.965708209,17781654.030504417,244,4.616556689143181,6.883116438984872,4.616593942046166,2
1050,1050,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,top_mdc_log,2.691914630192692,1.101825255256898,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,6.9806259125471115,18.79124902188778,7.691429927945137,2
1051,1051,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,linear_weight,3.7993963584293313,1.8260972085864584,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,2.17231921851635,8.25350172817707,3.966866061091423,2
1052,1052,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,whale_90,3.423546788680444,1.6508703383571877,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,2.257311716675758,7.728012278676031,3.7265289574861526,2
1053,1053,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,whale_99,1.9866754184443711,1.045794552018379,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,3.547174856066704,7.047085091471671,3.709616139531136,2
1054,1054,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,log_whale_99,2.691914630192692,1.101825255256898,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,6.9806259125471115,18.79124902188778,7.691429927945137,2
1055,1055,apecoin.eth,0x6e5ac288fb9a6b6183eecffcac157d3e0face7813de8a0ae2a23658111f6789d,top_10,1.7837929939332682,1.0002689113033156,losing,1.8781769949213472e-06,6355872.0629102485,15950212.7949312,273,4.0174368768930435,7.166275754570961,4.0185172110795975,2
1056,1056,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,top_mdc_log,1.002635478799174,1.0000082102143275,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,2.2686924785375595,2.274671569466591,2.268711104989052,1
1057,1057,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,linear_weight,2.48248741678844,1.6994252313687284,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,1.434003934264183,3.5598967224359517,2.436982467770576,1
1058,1058,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,whale_90,2.371479241219875,1.624961205941033,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,1.4704186469316485,3.487067297101021,2.389373257756233,1
1059,1059,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,whale_99,1.0106286454957876,1.000096287380798,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,2.514803782105446,2.5415327399969105,2.515045925974846,1
1060,1060,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,log_whale_99,1.0106274561420003,1.0002632420134254,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,2.4765264242887497,2.502845600247383,2.4771783500909805,1
1061,1061,apecoin.eth,0xda119f745033ef23e752b7a9b4859003963dae43e5afcd3c333a994b01200666,top_10,2.191952037394574,1.5082099499692163,losing,2.7931325704977337e-06,4772411.707466208,10725349.39872243,267,1.5580747276544569,3.4152250736951824,2.349903807044029,1
1062,1062,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,top_mdc_log,1.022779324268204,1.0000164471655366,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,2.265004441142082,2.3165997117757797,2.265041694045067,1
1063,1063,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,linear_weight,2.155955144988391,1.7581610702689598,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,2.073803916573524,4.471028223633765,3.646081313490867,1
1064,1064,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,whale_90,1.278857295287635,1.0591581152763536,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,3.3516716212034225,4.286309704184531,3.549950197339058,1
1065,1065,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,whale_99,1.0118297095878053,1.0015308231933382,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,2.7255434542894363,2.757785841822624,2.7297157794237137,1
1066,1066,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,log_whale_99,1.0146529667987392,0.9966356847644052,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,2.5080237537622447,2.544773742556572,2.499585971236229,1
1067,1067,apecoin.eth,0xdc9745873cbe07b94e895cefa96269a328777ad891e2fea600b798463b3c0421,top_10,1.0094099700762011,1.0000046792491677,losing,3.7049349818103937e-06,3811075.639848901,8085789.057734408,286,3.980649635195733,4.018107429146766,3.980668261647224,1
1068,1068,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,top_mdc_log,,,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,inf,inf,inf,1
1069,1069,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,linear_weight,5.082044789309733,1.584605163368788,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,1.4858972281217573,7.551396265625953,2.354560419917106,1
1070,1070,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,whale_90,4.76005799651773,1.4876292684135846,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,1.5030521899461746,7.154615595936775,2.235984429717064,1
1071,1071,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,whale_99,2.9051178643531137,1.0772303208408578,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,1.923656091094017,5.58844767510891,2.072220668196678,1
1072,1072,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,log_whale_99,3.3935948227582915,1.0775009852523283,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,2.2449996322393417,7.618619129061699,2.4189893156290054,1
1073,1073,apecoin.eth,0xc50d6098be8b3f33b3f23a7bc9377473d82f20f1dd040035ae9da4dfd38bf35e,top_10,4.417569952869387,1.377748527547449,losing,1.2485673806768363e-06,6300942.171313006,23993356.865770698,228,1.535387709736824,6.782682612538338,2.115378156304359,1
1074,1074,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,top_mdc_log,1.0786142994171883,1.0025328894667629,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,22.61304296553135,24.390751495957375,22.6703193038702,2
1075,1075,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,linear_weight,3.9726800141965386,1.5524457713104656,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,2.2304710000753403,8.86094756424427,3.462685272097587,2
1076,1076,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,whale_90,3.75214110552929,1.470718713159635,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,2.267295494675636,8.50721262395382,3.33455391228199,2
1077,1077,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,whale_99,1.132845352094704,1.004075532690296,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,4.817107692360878,5.457038059830666,4.836739972233772,2
1078,1078,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,log_whale_99,1.0786142994171883,1.0025328894667629,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,22.61304296553135,24.390751495957375,22.6703193038702,2
1079,1079,apecoin.eth,0xe48b591d48e954fe8d1a30795ff3443332cdac4a7e9163ed50a367ed397e59e3,top_10,3.400764763861345,1.353762661948248,losing,1.7641006619195762e-06,5227769.347124445,16981640.210339446,281,2.352772280573845,8.00122506916523,3.185095265507698,2
1080,1080,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,top_mdc_log,1.094560002114845,1.0000616829759392,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,2.113794907927513,2.313675358891487,2.1139252930879593,1
1081,1081,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,linear_weight,2.149923420123859,1.6282302279638623,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,2.097850665450097,4.5102182775735855,3.415783867239951,1
1082,1082,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,whale_90,1.4814411951864028,1.1394990172814274,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,2.971040084958078,4.401421174407006,3.385497257113458,1
1083,1083,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,whale_99,1.0062495016052004,1.0001299518292197,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,3.1533371657133102,3.1730439513921738,3.153746947646141,1
1084,1084,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,log_whale_99,1.076145831281637,0.9984636899017156,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,2.364208921790123,2.5442335754632945,2.3605767637491226,1
1085,1085,apecoin.eth,0x7c51755b0afdaefb0947666fa4fbf7d868bce6174b1236b5af4a4fe92e738add,top_10,1.0299545715838658,1.0000178940093094,losing,3.015768404054799e-06,4772411.707466208,9933562.1048557,230,4.163729026913643,4.288451746106148,4.163803532719612,1
1086,1086,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,top_mdc_log,1.0100407541388972,1.0000083256667818,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,2.2372324019670486,2.259695902466774,2.237251028418541,1
1087,1087,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,linear_weight,1.9631362718473644,1.5680755750528057,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,2.006208524107933,3.938460722565651,3.1458865851163873,1
1088,1088,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,whale_90,1.122564763930988,1.0000766680083568,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,3.4012924879789352,3.818171098828316,3.4015532582998276,1
1089,1089,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,whale_99,1.0100407541388972,1.0000083256667818,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,2.2372324019670486,2.259695902466774,2.237251028418541,1
1090,1090,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,log_whale_99,1.0100407541388972,1.0000083256667818,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,2.2372324019670486,2.259695902466774,2.237251028418541,1
1091,1091,apecoin.eth,0x97de0fcae27f3a72bffbd586566d535ea33e39f1aa413c3bbf81ac945112adeb,top_10,1.122564763930988,1.0000766680083568,losing,3.0290027437989884e-06,4772411.707466208,9890160.316582382,231,3.4012924879789352,3.818171098828316,3.4015532582998276,1
1092,1092,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,top_mdc_log,,,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,inf,inf,inf,1
1093,1093,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,linear_weight,4.093028554762621,1.369780985973259,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,1.0218378156423569,4.182411357760429,1.3996940106153488,1
1094,1094,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,whale_90,3.9400051696629914,1.3192712557824462,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,1.0448787361383438,4.116827622056007,1.378478482365608,1
1095,1095,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,whale_99,3.102390880642331,1.0712527469114232,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,1.1993665248155594,3.720903769135475,1.2848246842622757,1
1096,1096,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,log_whale_99,3.9691105179673714,1.0496372126207965,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,1.461980864405632,5.8027636259794235,1.53454951941967,1
1097,1097,apecoin.eth,0xbce9f57e496aabdbf2f8a2c3ac00ef32ec4d0d97e83e6615dd393d1d1b72c127,top_10,3.897871322650084,1.3056330666950138,losing,1.6798549936623843e-06,6950134.428479249,17833278.972625837,178,1.0513421148061752,4.097996279597282,1.372667029500008,1
1098,1098,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,top_mdc_log,1.629311898046813,1.0652870020033145,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,5.220724269747734,8.506188169121742,5.561569705605507,3
1099,1099,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,linear_weight,5.1215384559525665,1.855670814286596,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,2.565039321780205,13.136947527527813,4.759868606925012,3
1100,1100,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,whale_90,4.823276897752499,1.752330164285996,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,2.5969278067350388,12.525701895356178,4.550674930214882,3
1101,1101,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,whale_99,1.398157769103317,1.0392686059556204,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,6.301058456301689,8.80987383425236,6.54849223792553,3
1102,1102,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,log_whale_99,1.629311898046813,1.0652870020033145,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,5.220724269747734,8.506188169121742,5.561569705605507,3
1103,1103,apecoin.eth,0x6f7fc5d38b6ff3312d8cf91c9f69e38e7fd8042243f76107ac1b019f6a92696e,top_10,3.705028231663913,1.4348094966614808,losing,2.3905424053236684e-06,3811768.069322473,12531600.639597869,271,2.8914492577314377,10.712901130318642,4.148678854107857,3
1104,1104,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,top_mdc_log,,,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,inf,inf,inf,1
1105,1105,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,linear_weight,3.0819679664244832,1.451737747438182,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,1.8240604549646375,5.621695891022681,2.6480574160814285,1
1106,1106,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,whale_90,2.918187671253387,1.3780576060211316,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,1.866007223725319,5.445359274744986,2.5714654475450507,1
1107,1107,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,whale_99,1.176940049883511,0.9993732452794322,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,3.625703975558281,4.267236217856407,3.6234315484762183,1
1108,1108,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,log_whale_99,3.2890300563910335,1.005380483411167,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,3.132978454232216,10.304460301995276,3.149835392832756,1
1109,1109,apecoin.eth,0xf7f7a339232fa4ccd82cbd2cf1a0c23766c2058edf76c3f53526b80b4c6462c8,top_10,2.855909546894381,1.3513854090996693,losing,1.7524921268923083e-06,6300852.60767869,17094126.858454525,168,1.884615048766136,5.382290109992027,2.5468412786722183,1
1110,1110,apecoin.eth,0x65557f93cbfc362008ec89678b7b55eeb6c6abbe0e3c28ed294033f8486d2b7e,top_mdc_log,1.0027116096915545,1.0,losing,3.010821944827418e-06,4829197.70725431,9949881.887571096,327,2.2805575281381607,2.2867415100336075,2.2805575281381607,1
1111,1111,apecoin.eth,0x65557f93cbfc362008ec89678b7b55eeb6c6abbe0e3c28ed294033f8486d2b7e,linear_weight,2.160732535977681,1.610535038532718,losing,3.010821944827418e-06,4829197.70725431,9949881.887571096,327,1.6858335584402089,3.6426354199647903,2.7150940150022507,1
1112,1112,apecoin.eth,0x65557f93cbfc362008ec89678b7b55eeb6c6abbe0e3c28ed294033f8486d2b7e,whale_90,1.475413825739285,1.106171170301122,losing,3.010821944827418e-06,4829197.70725431,9949881.887571096,327,2.410868182778359,3.5570282489061364,2.666832879185677,1
1113,1113,apecoin.eth,0x65557f93cbfc362008ec89678b7b55eeb6c6abbe0e3c28ed294033f8486d2b7e,whale_99,1.0068578261699543,1.00007203598918,losing,3.010821944827418e-06,4829197.70725431,9949881.887571096,327,2.585714682936669,2.603447064757347,2.5859009474515915,1
